Epoch,Discriminator_Real_Img_Dicision,Discriminator_Fake_Img_Dicision,Discriminator_Loss,Generator_Loss
116,"tf.Tensor(
[[ 5.6050115 ]
 [ 4.361451  ]
 [ 3.2533069 ]
 [ 2.467494  ]
 [-0.19576442]
 [ 3.0039992 ]
 [ 3.8666468 ]
 [ 3.0422516 ]
 [ 2.3402185 ]
 [ 1.5786692 ]
 [ 0.82509494]
 [ 4.7785916 ]
 [-0.11419505]
 [ 0.8336033 ]
 [12.079242  ]
 [ 3.657103  ]], shape=(16, 1), dtype=float32)",-4.357868194580078,0.19001151621341705,4.3705925941467285
117,"tf.Tensor(
[[ 4.645271 ]
 [10.312257 ]
 [ 6.0081787]
 [ 6.821768 ]
 [10.858275 ]
 [ 6.6260996]
 [ 1.2695432]
 [ 9.674991 ]
 [ 5.6136293]
 [ 4.63628  ]
 [ 4.0168767]
 [ 7.8849783]
 [ 1.0556848]
 [ 7.195812 ]
 [20.52681  ]
 [ 3.8154755]], shape=(16, 1), dtype=float32)",-3.627767562866211,0.06465309113264084,3.653995990753174
118,"tf.Tensor(
[[ 4.1688538 ]
 [ 0.28237975]
 [ 0.6253558 ]
 [ 7.4782352 ]
 [ 6.0677657 ]
 [ 3.5398536 ]
 [ 4.978149  ]
 [ 7.2762275 ]
 [ 1.2244104 ]
 [10.368721  ]
 [16.889353  ]
 [ 1.7082063 ]
 [ 2.9637694 ]
 [14.696156  ]
 [22.157122  ]
 [-2.4365666 ]], shape=(16, 1), dtype=float32)",-4.345764636993408,0.26536861062049866,4.358643054962158
119,"tf.Tensor(
[[ 7.013431  ]
 [-1.733751  ]
 [17.322023  ]
 [ 1.6848451 ]
 [ 1.746629  ]
 [18.667074  ]
 [ 3.2574728 ]
 [ 6.793611  ]
 [ 0.62308985]
 [-0.43308654]
 [ 2.6077042 ]
 [ 1.9095168 ]
 [ 5.179103  ]
 [ 2.517666  ]
 [ 0.4660811 ]
 [12.557074  ]], shape=(16, 1), dtype=float32)",-1.5221688747406006,0.4729577898979187,1.7195744514465332
120,"tf.Tensor(
[[ 1.1651309 ]
 [ 2.8770154 ]
 [ 2.5113657 ]
 [ 2.4643989 ]
 [ 3.4898877 ]
 [ 4.220857  ]
 [ 4.4775076 ]
 [ 1.8505273 ]
 [ 0.42755616]
 [ 2.405909  ]
 [-0.176248  ]
 [ 6.025147  ]
 [-0.399104  ]
 [ 7.633075  ]
 [-0.50648296]
 [ 5.064956  ]], shape=(16, 1), dtype=float32)",-4.660111904144287,0.2569912075996399,4.669532775878906
121,"tf.Tensor(
[[ 4.597582  ]
 [ 1.3352118 ]
 [ 2.6649709 ]
 [ 5.6336045 ]
 [ 3.0360541 ]
 [ 0.22791222]
 [ 9.683797  ]
 [ 0.6481203 ]
 [ 0.9716853 ]
 [ 2.0333774 ]
 [-1.8265989 ]
 [ 2.9262516 ]
 [-0.5824883 ]
 [ 3.8862886 ]
 [ 0.717538  ]
 [-0.5367994 ]], shape=(16, 1), dtype=float32)",-4.620556354522705,0.4023543894290924,4.630355358123779
122,"tf.Tensor(
[[10.596243  ]
 [ 3.9522913 ]
 [ 2.7527907 ]
 [-0.19628572]
 [ 5.8109493 ]
 [ 2.436922  ]
 [ 3.744633  ]
 [ 2.0216959 ]
 [ 3.235833  ]
 [ 0.86218697]
 [ 7.62707   ]
 [ 4.8460765 ]
 [ 9.79763   ]
 [ 2.322029  ]
 [13.594976  ]
 [21.17492   ]], shape=(16, 1), dtype=float32)",-2.4827187061309814,0.18047553300857544,2.56292986869812
123,"tf.Tensor(
[[ 1.2158751e+00]
 [ 1.2980271e+01]
 [ 1.4062532e+01]
 [ 1.8381342e+01]
 [ 3.4948916e+00]
 [ 2.2949097e+00]
 [ 6.4275618e+00]
 [ 3.1561193e-01]
 [ 5.1792264e-03]
 [ 1.4866803e+01]
 [ 2.9697651e-01]
 [ 4.4611440e+00]
 [ 1.7773804e+01]
 [-1.0772073e-01]
 [-3.1548350e+00]
 [ 2.1510427e+00]], shape=(16, 1), dtype=float32)",-6.926426410675049,0.39146333932876587,6.927407264709473
124,"tf.Tensor(
[[ 3.9231532]
 [13.46813  ]
 [ 3.1580265]
 [ 3.7530184]
 [ 3.9068158]
 [ 0.9003486]
 [ 2.1550257]
 [ 2.857577 ]
 [20.997538 ]
 [ 4.5304484]
 [16.97259  ]
 [ 4.6152496]
 [-0.8868341]
 [12.0495205]
 [10.907462 ]
 [ 1.4640219]], shape=(16, 1), dtype=float32)",-7.2663798332214355,0.13015542924404144,7.267078399658203
125,"tf.Tensor(
[[ 0.5887069 ]
 [ 5.1296415 ]
 [ 6.102497  ]
 [ 4.1607327 ]
 [ 6.0657835 ]
 [ 8.807075  ]
 [19.360233  ]
 [ 3.929002  ]
 [ 2.6446612 ]
 [ 4.3233814 ]
 [ 2.9916904 ]
 [ 0.20474537]
 [ 4.7479224 ]
 [ 6.039126  ]
 [ 4.7435436 ]
 [16.50659   ]], shape=(16, 1), dtype=float32)",-5.086989402770996,0.08325235545635223,5.093146800994873
126,"tf.Tensor(
[[6.4226475 ]
 [2.2720404 ]
 [0.14246462]
 [0.8955623 ]
 [4.6733966 ]
 [3.6227431 ]
 [5.9440656 ]
 [3.936767  ]
 [5.5952435 ]
 [2.5204062 ]
 [9.019556  ]
 [0.288316  ]
 [8.099797  ]
 [4.4023714 ]
 [2.0809228 ]
 [3.146771  ]], shape=(16, 1), dtype=float32)",-3.604290008544922,0.14790277183055878,3.6311333179473877
127,"tf.Tensor(
[[ 5.368895 ]
 [ 1.9448341]
 [ 3.1499846]
 [ 2.8297274]
 [ 1.1113766]
 [10.421144 ]
 [ 8.597123 ]
 [ 0.9159689]
 [ 4.1417327]
 [ 1.9584385]
 [ 5.4458404]
 [ 2.7677448]
 [ 6.540556 ]
 [ 1.0778376]
 [ 3.4230018]
 [ 2.1074903]], shape=(16, 1), dtype=float32)",-4.048401355743408,0.11186404526233673,4.065701007843018
128,"tf.Tensor(
[[4.3538380e+00]
 [3.8844175e+00]
 [2.9651000e+00]
 [2.5201440e-03]
 [3.9439909e+00]
 [2.0141959e+00]
 [5.1352115e+00]
 [4.7028275e+00]
 [1.3805804e+01]
 [4.4875202e+00]
 [6.0414686e+00]
 [4.3647447e+00]
 [4.5319963e+00]
 [1.1436831e+01]
 [5.3375254e+00]
 [5.8909988e+00]], shape=(16, 1), dtype=float32)",-1.401780128479004,0.2812581956386566,1.6218456029891968
129,"tf.Tensor(
[[ 2.9175806 ]
 [ 0.4753157 ]
 [17.048326  ]
 [17.933617  ]
 [ 1.0863318 ]
 [-3.5647547 ]
 [ 1.2480567 ]
 [ 2.40213   ]
 [ 1.5142076 ]
 [ 1.2435058 ]
 [-0.05480224]
 [-0.22752684]
 [ 3.4007778 ]
 [ 2.4991035 ]
 [ 0.6623347 ]
 [ 6.108469  ]], shape=(16, 1), dtype=float32)",-4.669243812561035,0.46401727199554443,4.678579330444336
130,"tf.Tensor(
[[ 3.57637   ]
 [-0.59814256]
 [ 2.2926133 ]
 [ 1.6324286 ]
 [-0.5935648 ]
 [ 7.5264654 ]
 [ 2.2681394 ]
 [-3.9088895 ]
 [ 2.6000612 ]
 [ 1.2694777 ]
 [-2.4861152 ]
 [-0.78724706]
 [ 3.4941819 ]
 [ 3.1100068 ]
 [ 2.6364017 ]
 [ 2.3880448 ]], shape=(16, 1), dtype=float32)",-4.163672924041748,0.6828032732009888,4.179103374481201
131,"tf.Tensor(
[[ 7.3523006 ]
 [ 8.7108135 ]
 [ 0.81634635]
 [19.655537  ]
 [ 2.35589   ]
 [ 3.0525057 ]
 [ 1.9431038 ]
 [ 2.6816642 ]
 [11.510383  ]
 [17.669199  ]
 [ 8.002958  ]
 [-0.33140445]
 [ 5.640779  ]
 [16.022497  ]
 [ 3.5250218 ]
 [ 1.9754307 ]], shape=(16, 1), dtype=float32)",-2.5506317615509033,0.18382592499256134,2.6257691383361816
132,"tf.Tensor(
[[ 5.9984145]
 [ 3.8054068]
 [21.880707 ]
 [16.073212 ]
 [ 2.4909654]
 [ 3.1245954]
 [ 4.64732  ]
 [ 2.7323945]
 [ 4.5359554]
 [ 3.1093485]
 [ 3.6063745]
 [14.094644 ]
 [ 2.595515 ]
 [ 2.994974 ]
 [ 8.499164 ]
 [ 2.1404412]], shape=(16, 1), dtype=float32)",-2.4445364475250244,0.11651529371738434,2.527743101119995
133,"tf.Tensor(
[[-0.37778544]
 [ 2.2473338 ]
 [ 2.0387533 ]
 [18.048998  ]
 [ 3.6130822 ]
 [17.377743  ]
 [ 3.0930226 ]
 [16.320375  ]
 [ 5.4345317 ]
 [ 3.7147627 ]
 [11.636722  ]
 [13.484002  ]
 [13.481476  ]
 [ 1.9305649 ]
 [ 0.8618771 ]
 [15.825673  ]], shape=(16, 1), dtype=float32)",-4.2728376388549805,0.12070965766906738,4.286683559417725
134,"tf.Tensor(
[[ 1.9324659 ]
 [ 2.0962856 ]
 [ 3.5809424 ]
 [ 4.394985  ]
 [ 1.2072736 ]
 [-0.3609075 ]
 [ 1.2956818 ]
 [ 1.3534837 ]
 [ 2.3291914 ]
 [ 3.2950366 ]
 [ 2.0754545 ]
 [ 2.8730114 ]
 [12.51347   ]
 [ 1.7745838 ]
 [ 0.17853165]
 [ 1.5589743 ]], shape=(16, 1), dtype=float32)",-1.5187715291976929,0.39626097679138184,1.7167866230010986
135,"tf.Tensor(
[[ 7.8339944]
 [ 2.6867895]
 [ 1.648547 ]
 [ 3.2080948]
 [ 2.8506694]
 [13.618511 ]
 [ 1.88088  ]
 [ 6.5573325]
 [ 4.434786 ]
 [ 1.9284692]
 [17.00745  ]
 [ 0.7612721]
 [ 3.6087048]
 [ 2.4712386]
 [ 2.0749207]
 [ 3.9700556]], shape=(16, 1), dtype=float32)",-2.131195306777954,0.19072121381759644,2.2433583736419678
136,"tf.Tensor(
[[ 4.417544  ]
 [-0.02690007]
 [ 7.057593  ]
 [ 2.5143309 ]
 [ 5.0578337 ]
 [ 1.7971817 ]
 [10.279599  ]
 [ 1.4966882 ]
 [ 3.7602978 ]
 [-1.2311931 ]
 [ 5.827834  ]
 [ 5.714995  ]
 [ 5.5367913 ]
 [ 1.7784181 ]
 [ 3.5263014 ]
 [ 2.0651476 ]], shape=(16, 1), dtype=float32)",-3.7440085411071777,0.20988795161247253,3.767392158508301
137,"tf.Tensor(
[[ 4.058286 ]
 [ 3.982033 ]
 [21.44579  ]
 [ 1.7779753]
 [ 3.1428366]
 [ 3.7644672]
 [ 2.6767676]
 [ 4.582567 ]
 [ 2.5954995]
 [ 7.1245866]
 [ 5.911042 ]
 [ 6.0652194]
 [ 2.8033168]
 [ 8.118035 ]
 [ 5.0021806]
 [ 3.579618 ]], shape=(16, 1), dtype=float32)",-4.160438060760498,0.047026582062244415,4.1759185791015625
138,"tf.Tensor(
[[ 3.2690096]
 [ 8.071299 ]
 [17.547306 ]
 [ 2.983817 ]
 [ 1.9050584]
 [ 6.5562396]
 [ 1.0875767]
 [ 6.220857 ]
 [ 1.8298066]
 [ 6.3468986]
 [ 3.9795115]
 [ 6.591863 ]
 [15.476973 ]
 [ 3.107725 ]
 [12.473928 ]
 [ 3.7862854]], shape=(16, 1), dtype=float32)",-3.8788506984710693,0.06772680580615997,3.8993144035339355
139,"tf.Tensor(
[[ 2.4919875]
 [ 4.4045525]
 [ 2.3601043]
 [ 4.536489 ]
 [ 3.821686 ]
 [ 8.79218  ]
 [21.283634 ]
 [ 2.378888 ]
 [ 1.4018562]
 [ 2.9457884]
 [ 2.6098366]
 [ 3.360834 ]
 [12.307108 ]
 [ 7.4856806]
 [ 5.925012 ]
 [ 3.4101682]], shape=(16, 1), dtype=float32)",-1.7058554887771606,0.21157316863536835,1.872739315032959
140,"tf.Tensor(
[[ 7.3642335 ]
 [ 3.6679077 ]
 [ 5.7612224 ]
 [19.622932  ]
 [ 1.209092  ]
 [-1.6528091 ]
 [ 1.1643021 ]
 [ 0.24861968]
 [ 3.017859  ]
 [ 2.3494723 ]
 [ 3.4257283 ]
 [ 5.4497356 ]
 [ 2.598553  ]
 [-1.3273432 ]
 [ 2.220359  ]
 [17.247816  ]], shape=(16, 1), dtype=float32)",-4.122209548950195,0.32101374864578247,4.1382880210876465
141,"tf.Tensor(
[[ 1.8518093]
 [19.504496 ]
 [17.197304 ]
 [ 1.7963425]
 [ 3.57922  ]
 [ 2.1272516]
 [ 1.1771387]
 [ 3.5628493]
 [ 3.0905688]
 [ 2.3442574]
 [ 3.051492 ]
 [ 1.0466565]
 [ 5.8021836]
 [ 2.6745102]
 [ 1.3329996]
 [20.17583  ]], shape=(16, 1), dtype=float32)",-5.163187026977539,0.10088719427585602,5.168894290924072
142,"tf.Tensor(
[[ 1.2947236]
 [ 3.2447388]
 [18.559917 ]
 [ 3.301428 ]
 [ 2.094096 ]
 [ 1.1507013]
 [-0.1907631]
 [ 4.4682627]
 [ 1.9510342]
 [13.6803465]
 [ 1.2214149]
 [12.658637 ]
 [ 3.5738814]
 [ 2.5026684]
 [10.817283 ]
 [ 9.738971 ]], shape=(16, 1), dtype=float32)",-3.3599679470062256,0.15975840389728546,3.3941147327423096
143,"tf.Tensor(
[[ 0.1026222 ]
 [ 1.6184516 ]
 [ 2.094211  ]
 [16.78976   ]
 [ 2.5217648 ]
 [ 5.51792   ]
 [ 2.5965047 ]
 [ 8.399098  ]
 [ 0.91272426]
 [ 5.1212206 ]
 [21.53598   ]
 [ 5.1823792 ]
 [ 4.8093467 ]
 [ 2.909574  ]
 [ 3.7952008 ]
 [ 0.25538927]], shape=(16, 1), dtype=float32)",-4.194397449493408,0.14618876576423645,4.209364891052246
144,"tf.Tensor(
[[13.837898  ]
 [-0.27846855]
 [ 2.9873042 ]
 [ 1.8502657 ]
 [ 0.93873274]
 [ 5.2573667 ]
 [ 2.5399396 ]
 [ 5.004752  ]
 [ 3.6473475 ]
 [ 5.4583497 ]
 [ 3.6626937 ]
 [ 2.9372213 ]
 [ 3.7914016 ]
 [ 9.498295  ]
 [ 4.185925  ]
 [ 2.3207505 ]], shape=(16, 1), dtype=float32)",-5.627961158752441,0.10941880196332932,5.6315507888793945
145,"tf.Tensor(
[[ 1.7143404]
 [ 5.187939 ]
 [ 4.8253717]
 [ 6.8597064]
 [ 3.876943 ]
 [ 2.6708722]
 [ 6.1485147]
 [ 3.874401 ]
 [ 5.3845634]
 [-0.2667959]
 [ 1.1697905]
 [ 2.5606391]
 [ 5.870433 ]
 [ 5.2454357]
 [ 5.767722 ]
 [ 1.6132864]], shape=(16, 1), dtype=float32)",-1.0076026916503906,0.41546839475631714,1.318825364112854
146,"tf.Tensor(
[[ 2.620287  ]
 [-0.93450445]
 [-1.1417665 ]
 [ 2.743145  ]
 [ 3.4813519 ]
 [ 2.8904543 ]
 [ 0.936282  ]
 [ 0.27551046]
 [ 3.7618177 ]
 [ 2.2042422 ]
 [ 4.764246  ]
 [ 1.9914536 ]
 [ 2.526889  ]
 [ 1.0571923 ]
 [ 2.2048068 ]
 [ 0.4905949 ]], shape=(16, 1), dtype=float32)",-4.863508701324463,0.321361780166626,4.87120246887207
147,"tf.Tensor(
[[ 2.459743  ]
 [ 1.5479338 ]
 [ 8.482181  ]
 [ 2.5079074 ]
 [ 2.583416  ]
 [ 0.8603063 ]
 [ 4.897814  ]
 [ 3.1139343 ]
 [21.83084   ]
 [ 0.06767161]
 [ 1.8444631 ]
 [-4.7544303 ]
 [-1.0007944 ]
 [-0.9935264 ]
 [ 1.9416742 ]
 [16.621641  ]], shape=(16, 1), dtype=float32)",-7.1107659339904785,0.5730627179145813,7.111581802368164
148,"tf.Tensor(
[[ 5.8896713]
 [13.991139 ]
 [ 0.946192 ]
 [ 3.0485811]
 [ 4.442424 ]
 [ 2.5409753]
 [ 6.185169 ]
 [ 6.8573174]
 [ 6.4771147]
 [14.158462 ]
 [ 5.216109 ]
 [ 5.8816133]
 [13.891473 ]
 [ 5.9104805]
 [ 7.0410547]
 [ 6.0787663]], shape=(16, 1), dtype=float32)",-3.070242404937744,0.07557622343301773,3.115607500076294
149,"tf.Tensor(
[[ 5.4776654]
 [ 0.6945288]
 [ 6.172917 ]
 [ 5.3795633]
 [ 6.349729 ]
 [ 3.5036502]
 [ 8.651883 ]
 [ 2.7048652]
 [ 6.896838 ]
 [ 8.761298 ]
 [ 2.855354 ]
 [ 5.879009 ]
 [15.003055 ]
 [ 7.076618 ]
 [ 3.8245847]
 [10.992479 ]], shape=(16, 1), dtype=float32)",-0.3849755525588989,0.5562291145324707,0.904047429561615
150,"tf.Tensor(
[[ 1.3300527 ]
 [ 0.90522826]
 [ 3.4475095 ]
 [ 3.2881968 ]
 [ 5.323924  ]
 [-1.8936132 ]
 [ 0.9719798 ]
 [-0.3931479 ]
 [ 3.3453383 ]
 [ 3.5399506 ]
 [ 6.0555696 ]
 [17.161701  ]
 [11.487197  ]
 [ 0.13760146]
 [ 9.973622  ]
 [ 0.42808586]], shape=(16, 1), dtype=float32)",-1.3567399978637695,0.5481837391853333,1.5858646631240845
151,"tf.Tensor(
[[ 3.2723317]
 [15.067675 ]
 [ 6.073124 ]
 [ 3.897878 ]
 [ 2.3947926]
 [ 4.10039  ]
 [ 3.8787751]
 [ 9.474407 ]
 [ 5.639467 ]
 [ 5.575246 ]
 [ 3.3642938]
 [ 2.7099054]
 [ 6.587558 ]
 [13.384277 ]
 [ 1.3656704]
 [ 1.7971356]], shape=(16, 1), dtype=float32)",-4.732978343963623,0.050740744918584824,4.7417402267456055
152,"tf.Tensor(
[[ 3.9609973]
 [ 4.7882037]
 [ 6.2350807]
 [ 8.194918 ]
 [ 5.6332264]
 [ 5.9392715]
 [ 4.8661366]
 [ 4.7020416]
 [ 0.6178649]
 [ 7.1077757]
 [10.820273 ]
 [ 5.0090094]
 [ 3.4235451]
 [ 6.275116 ]
 [17.878178 ]
 [ 1.9196572]], shape=(16, 1), dtype=float32)",-3.8794162273406982,0.06181468814611435,3.8998684883117676
153,"tf.Tensor(
[[ 3.7473414]
 [ 2.4776955]
 [ 2.5900939]
 [ 4.8882694]
 [13.227799 ]
 [ 3.282493 ]
 [ 3.2950842]
 [ 4.259748 ]
 [ 3.8167822]
 [ 2.6611676]
 [ 3.8360934]
 [ 3.5820382]
 [ 8.083718 ]
 [ 4.8764024]
 [ 6.1602097]
 [10.650153 ]], shape=(16, 1), dtype=float32)",-2.316704273223877,0.12023070454597473,2.4107391834259033
154,"tf.Tensor(
[[11.98508  ]
 [ 4.0252624]
 [ 4.018231 ]
 [ 3.6329093]
 [ 6.908437 ]
 [ 1.4466711]
 [ 8.08698  ]
 [ 2.9480133]
 [ 6.0308943]
 [ 2.5482337]
 [ 2.9033208]
 [ 3.1607344]
 [15.5088   ]
 [ 3.8736994]
 [ 7.991503 ]
 [ 3.9091384]], shape=(16, 1), dtype=float32)",-0.7231441736221313,0.429240345954895,1.118709921836853
155,"tf.Tensor(
[[12.382998 ]
 [12.555537 ]
 [ 4.555994 ]
 [ 9.654729 ]
 [ 3.0984325]
 [ 2.3689156]
 [ 9.819837 ]
 [ 7.1178355]
 [ 6.733844 ]
 [ 7.0639334]
 [ 2.7649784]
 [ 3.5641208]
 [ 5.3366885]
 [15.311149 ]
 [ 3.1949046]
 [ 6.623119 ]], shape=(16, 1), dtype=float32)",-2.0859851837158203,0.13470211625099182,2.203043222427368
156,"tf.Tensor(
[[-1.1446915 ]
 [ 3.0104914 ]
 [ 8.06928   ]
 [ 4.765407  ]
 [ 0.18559933]
 [ 2.2792804 ]
 [ 1.442359  ]
 [ 1.9697728 ]
 [ 6.172741  ]
 [ 4.106425  ]
 [ 4.2612286 ]
 [ 8.906693  ]
 [ 0.5419282 ]
 [ 1.504389  ]
 [ 2.365782  ]
 [ 1.8162817 ]], shape=(16, 1), dtype=float32)",-2.946932792663574,0.2670958340167999,2.9981014728546143
157,"tf.Tensor(
[[ 2.4949694 ]
 [ 5.057722  ]
 [ 1.944333  ]
 [ 0.04530678]
 [ 9.504645  ]
 [14.099059  ]
 [ 1.244354  ]
 [ 2.8714104 ]
 [ 1.3170598 ]
 [ 8.307678  ]
 [ 0.11192802]
 [ 2.4265587 ]
 [-0.16100907]
 [ 4.952682  ]
 [ 8.6287155 ]
 [ 1.353516  ]], shape=(16, 1), dtype=float32)",-3.896773338317871,0.2184383124113083,3.916877269744873
158,"tf.Tensor(
[[ 6.887903  ]
 [ 2.7099304 ]
 [ 4.305989  ]
 [ 4.871085  ]
 [ 5.540221  ]
 [ 0.32208154]
 [ 2.3095317 ]
 [ 1.4504738 ]
 [ 5.9737406 ]
 [ 2.5337117 ]
 [17.38568   ]
 [ 7.235894  ]
 [ 0.92365086]
 [ 9.9501505 ]
 [ 1.124525  ]
 [ 4.825534  ]], shape=(16, 1), dtype=float32)",-4.847085952758789,0.11057282239198685,4.8549065589904785
159,"tf.Tensor(
[[ 6.388559 ]
 [ 2.2565231]
 [18.057993 ]
 [ 2.2080019]
 [ 6.656266 ]
 [ 5.4916644]
 [ 2.5901783]
 [ 3.6952252]
 [ 8.110285 ]
 [ 3.140472 ]
 [ 1.294933 ]
 [ 9.651123 ]
 [-0.411627 ]
 [ 9.279522 ]
 [ 2.6180785]
 [ 1.4054445]], shape=(16, 1), dtype=float32)",-3.718502998352051,0.13663440942764282,3.742483377456665
160,"tf.Tensor(
[[ 3.5262954]
 [ 5.039301 ]
 [ 6.963074 ]
 [ 1.9910179]
 [ 0.2870692]
 [11.977165 ]
 [ 3.0113373]
 [ 4.3766704]
 [12.430701 ]
 [ 6.6123853]
 [ 3.1499987]
 [ 6.327667 ]
 [ 6.4947543]
 [ 5.369878 ]
 [ 7.641426 ]
 [ 5.402702 ]], shape=(16, 1), dtype=float32)",-0.8995453715324402,0.3938503563404083,1.240830659866333
161,"tf.Tensor(
[[ 6.416492  ]
 [ 3.2479265 ]
 [ 2.1227653 ]
 [ 2.2535026 ]
 [10.83908   ]
 [ 7.755731  ]
 [17.19414   ]
 [ 5.080273  ]
 [ 3.656878  ]
 [ 9.141643  ]
 [-0.32982093]
 [12.8897705 ]
 [ 5.7288485 ]
 [ 7.648383  ]
 [ 9.941393  ]
 [14.589219  ]], shape=(16, 1), dtype=float32)",-3.8209187984466553,0.09418944269418716,3.842589855194092
162,"tf.Tensor(
[[ 7.68738   ]
 [11.836974  ]
 [ 8.747957  ]
 [15.209005  ]
 [ 2.6908937 ]
 [ 5.358746  ]
 [ 3.1319492 ]
 [ 2.628878  ]
 [ 1.534859  ]
 [ 0.82867867]
 [12.549742  ]
 [ 4.4013476 ]
 [ 5.6721883 ]
 [ 2.196476  ]
 [ 0.3951596 ]
 [11.659392  ]], shape=(16, 1), dtype=float32)",-5.949264049530029,0.08865389227867126,5.951868534088135
163,"tf.Tensor(
[[ 5.2685094]
 [ 3.9389646]
 [ 5.0880184]
 [ 6.7493467]
 [ 2.7546837]
 [ 9.067654 ]
 [14.6682415]
 [ 0.3729979]
 [ 7.038089 ]
 [ 8.572224 ]
 [ 1.8013868]
 [ 1.650143 ]
 [ 9.457531 ]
 [ 4.182012 ]
 [ 1.780971 ]
 [ 2.3202107]], shape=(16, 1), dtype=float32)",-2.3067195415496826,0.170662060379982,2.4016544818878174
164,"tf.Tensor(
[[-9.0422642e-01]
 [-2.2280250e+00]
 [-7.6014251e-03]
 [-1.2539145e+00]
 [-2.5251107e+00]
 [ 9.1931725e+00]
 [ 1.3720982e+00]
 [ 3.3673306e+00]
 [ 1.7239992e+01]
 [-4.6377873e-01]
 [ 4.4748831e-01]
 [-1.1335822e+00]
 [ 6.3837972e+00]
 [ 1.5244657e+00]
 [ 2.9582114e+00]
 [ 1.1221259e+01]], shape=(16, 1), dtype=float32)",-2.4931726455688477,0.8135598301887512,2.5725820064544678
165,"tf.Tensor(
[[13.602591 ]
 [ 6.292435 ]
 [ 8.194237 ]
 [17.343014 ]
 [ 3.337726 ]
 [10.128838 ]
 [ 5.1528125]
 [ 4.7933664]
 [ 5.632765 ]
 [ 1.7311798]
 [ 5.769013 ]
 [ 4.1762147]
 [ 9.779008 ]
 [ 1.7578249]
 [ 4.6398535]
 [10.1961775]], shape=(16, 1), dtype=float32)",-0.23030894994735718,0.6099098324775696,0.8149173259735107
166,"tf.Tensor(
[[ 2.8677833 ]
 [ 6.3409085 ]
 [ 5.574332  ]
 [ 8.3841715 ]
 [ 1.6719    ]
 [ 4.0055165 ]
 [ 1.1363362 ]
 [15.990832  ]
 [ 2.0253441 ]
 [ 1.9736909 ]
 [ 2.1355894 ]
 [ 0.12052754]
 [ 3.6883223 ]
 [ 2.781587  ]
 [ 0.36283347]
 [ 4.29611   ]], shape=(16, 1), dtype=float32)",-1.9029078483581543,0.27379176020622253,2.041916847229004
167,"tf.Tensor(
[[ 4.330119 ]
 [ 4.45586  ]
 [ 5.9992704]
 [ 5.9705653]
 [ 7.109204 ]
 [ 3.1075337]
 [12.83932  ]
 [ 0.9231317]
 [ 4.160866 ]
 [ 3.18858  ]
 [ 7.826097 ]
 [11.873431 ]
 [ 3.447713 ]
 [ 3.1012974]
 [ 3.5090632]
 [ 6.5354056]], shape=(16, 1), dtype=float32)",-1.6942329406738281,0.20438417792320251,1.8629119396209717
168,"tf.Tensor(
[[ 2.0198224]
 [ 1.2339065]
 [ 2.821952 ]
 [ 0.7646723]
 [ 4.7467613]
 [ 7.4937005]
 [ 4.228103 ]
 [ 1.1717583]
 [ 3.2595773]
 [ 2.7199507]
 [ 8.123489 ]
 [ 1.8899426]
 [ 2.6775174]
 [ 3.0692813]
 [-0.8286807]
 [ 4.0027356]], shape=(16, 1), dtype=float32)",-3.4808928966522217,0.19763462245464325,3.5112085342407227
169,"tf.Tensor(
[[ 4.3562393]
 [12.16733  ]
 [ 6.657151 ]
 [ 1.4498028]
 [ 7.2623024]
 [ 4.4067955]
 [ 1.6834517]
 [ 2.4947925]
 [ 3.4802127]
 [ 1.6611015]
 [ 3.5510864]
 [ 5.6550083]
 [ 5.6687   ]
 [ 8.120114 ]
 [ 4.382447 ]
 [ 5.7886777]], shape=(16, 1), dtype=float32)",-2.850808620452881,0.10259486734867096,2.9069976806640625
170,"tf.Tensor(
[[ 4.4760323 ]
 [12.990929  ]
 [-2.762335  ]
 [-1.2416385 ]
 [ 3.43705   ]
 [-0.30740088]
 [ 0.66209453]
 [ 2.0308468 ]
 [ 3.7358475 ]
 [-1.9349196 ]
 [-1.2246478 ]
 [ 9.529877  ]
 [-0.82128847]
 [ 3.5854301 ]
 [ 1.28521   ]
 [ 1.7329322 ]], shape=(16, 1), dtype=float32)",-5.98090124130249,0.6872554421424866,5.983424663543701
171,"tf.Tensor(
[[-0.15965967]
 [ 0.02288337]
 [ 4.9906116 ]
 [11.478572  ]
 [ 2.2101212 ]
 [ 1.1458393 ]
 [ 4.1178284 ]
 [ 8.820946  ]
 [ 5.5869017 ]
 [10.157482  ]
 [ 7.007357  ]
 [ 2.9869413 ]
 [ 0.9224874 ]
 [ 1.9132717 ]
 [10.070087  ]
 [ 1.7250022 ]], shape=(16, 1), dtype=float32)",-5.841097831726074,0.16236728429794312,5.84399938583374
172,"tf.Tensor(
[[ 2.011926  ]
 [ 8.574549  ]
 [ 0.87991005]
 [11.488896  ]
 [ 4.0709076 ]
 [26.676952  ]
 [ 3.2327533 ]
 [ 2.8895895 ]
 [ 2.3660676 ]
 [ 1.45165   ]
 [ 6.4926543 ]
 [ 8.243878  ]
 [11.940984  ]
 [ 2.5235925 ]
 [ 3.8659987 ]
 [ 3.631955  ]], shape=(16, 1), dtype=float32)",-2.057457208633423,0.18326804041862488,2.1777069568634033
